"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"super-shape-524","Chemical","0.8","91663","25997","remove_annotations_randomly","3","4","0.21970357454228423","48","0.223286919199481","finished","-","possible961","","2022-10-16T19:48:37.000Z","44728","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8577453987730062","0.1283493028859946","0.22301044112504373","0.8624420401854714","0.12806242469447474","19","0.5860788453612807","1.203400024678558e-8","0","0.8695207667731629","0.12573688392807644","99037","None","48"
"proud-elevator-341","Species","0.8","4232","1374","remove_annotations_randomly","3","5","0.27303370786516856","48","0.34749034749034746","finished","-","possible961","","2022-10-15T12:42:21.000Z","6659","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8","0.2219482120838471","0.2618556701030928","0.7987421383647799","0.15659679408138102","19","0.16141237054641047","8.394546966883354e-9","0","0.7063953488372093","0.1692200557103064","15195","None","48"
"usual-sponge-390","Species","0.9","4714","1083","remove_surfaceforms_randomly","4","5","0.12701363073110283","48","0.12375690607734804","finished","-","possible961","","2022-10-15T14:30:35.000Z","6728","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.5957446808510638","0.0690505548705302","0.0982857142857143","0.671875","0.0530209617755857","19","0.22825236957841197","2.767108526313677e-9","0","0.5758426966292135","0.07137883008356546","15195","None","48"
"wobbly-dew-89","Chemical","0.9","103121","27939","remove_annotations_randomly","0","4","0.10809873803910693","48","0.11532283970446516","finished","-","possible961","","2022-10-15T06:55:29.000Z","41029","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8622898318654924","0.06179356245338229","0.07641287069012773","0.8562653562653563","0.03999081989787136","19","0.7578210306061796","2.7143037877976893e-7","0","0.8721678321678321","0.05762016520983867","99037","None",""
"cosmic-pond-543","CellLine","0.9","2228","1157","remove_surfaceforms_randomly","2","5","0","48","0","finished","-","possible961","","2022-10-17T12:10:40.000Z","4832","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0","0","0","0","0","19","0.17641561018088117","0.0000033495095558464526","0","0","0","12592","None","48"
"neat-dew-507","Gene","0.9","73780","20021","remove_surfaceforms_randomly","3","4","0.11194110641983328","48","0.12309436814917472","finished","-","possible961","","2022-10-16T12:30:24.000Z","29939","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6543871399866041","0.0679368611362214","0.0766158077401611","0.6573033707865169","0.040678673249426325","19","0.9823543669870948","7.560726771771441e-10","0","0.6439960139511709","0.061298048421901306","74905","None","48"
"driven-elevator-455","Disease","0.9","12676","2942","remove_surfaceforms_randomly","4","5","0.11793136781053648","48","0.11158798283261802","finished","-","possible961","","2022-10-15T19:58:02.000Z","11228","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.6299559471365639","0.061215753424657536","0.0978131212723658","0.6871508379888268","0.0526541095890411","19","0.7108357343180426","1.2749531379085964e-8","0","0.6272493573264781","0.06508402240597493","16895","None","48"
"mild-durian-432","Chemical","0.9","103121","27949","remove_annotations_randomly","1","4","0.08973056304964788","48","0.09204520756357312","finished","-","possible961","","2022-10-15T18:19:21.000Z","41243","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8687179487179487","0.048597165643467784","0.08462084402467654","0.8727477477477478","0.0444661196855815","19","0.8135837237157765","4.230539343552664e-9","0","0.8625799932637251","0.047326890026426184","99037","None","48"
"stellar-leaf-293","Species","0.9","4713","1070","remove_surfaceforms_randomly","2","5","0.21550517772180244","48","0.23191278493557976","finished","-","possible961","","2022-10-15T10:51:08.000Z","6384","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.5909090909090909","0.1442663378545006","0.10502793296089384","0.5595238095238095","0.05795314426633785","19","0.19146864351380455","1.1432611245254521e-8","0","0.5492154065620543","0.13405292479108635","15195","None","48"
"jolly-leaf-427","Disease","0.9","12804","3983","remove_annotations_randomly","3","5","0.08374697721776761","48","0.07836734693877552","finished","-","possible961","","2022-10-15T16:41:04.000Z","11423","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8421052631578947","0.0410958904109589","0.07219031993437243","0.8627450980392157","0.03767123287671233","19","0.730372631344302","0.0000021378763485699893","0","0.9164345403899722","0.04387836756468392","16895","None","48"
"zesty-bird-401","Species","0.9","4761","1465","remove_annotations_randomly","4","5","0.17380952380952383","48","0.17215727948990436","finished","-","possible961","","2022-10-15T14:48:16.000Z","6007","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.6230769230769231","0.0998766954377312","0.08411214953271026","0.8","0.04438964241676942","19","0.2021480797219384","6.705953182972735e-9","0","0.5983606557377049","0.10167130919220056","15195","None","48"
"glowing-oath-546","CellLine","0.9","2250","1311","remove_annotations_randomly","3","5","0.1103848946986202","48","0.11485148514851486","finished","-","possible961","","2022-10-17T13:31:33.000Z","4831","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.5272727272727272","0.06444444444444444","0.03056768558951965","0.875","0.015555555555555557","19","0.31664852975379854","1.8950995581690224e-9","0","0.5757575757575758","0.06104417670682731","12592","None","48"
"azure-grass-478","Chemical","0.9","103121","27966","remove_annotations_randomly","2","4","0.10391952826916408","48","0.1047429768491164","finished","-","possible961","","2022-10-16T05:46:46.000Z","42055","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8207070707070707","0.055941247346376725","0.0786246167323697","0.859880239520958","0.041195708302254865","19","0.8247037200180031","7.611655018990859e-9","0","0.8446574570059205","0.05536562378726","99037","None","48"
"rich-sunset-239","Species","0.9","4761","1481","remove_annotations_randomly","1","5","0.053458068827263616","48","0.07083825265643448","finished","-","possible961","","2022-10-15T08:58:04.000Z","7519","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.9","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8333333333333334","0.036991368680641186","0.03385731559854897","0.875","0.01726263871763255","19","0.24824430957697688","1.9169849565514595e-9","0","0.6611570247933884","0.027855153203342618","15195","None","48"
